WavLow(micr), WavUpp(micr), WavC(micr), BinnedNoise(ppm), Npix
8.772529665661952691e+00 8.825738553464340441e+00 8.799134109563146566e+00 3.390698223621038210e+01 2.000000000000000000e+00
8.825738553464340441e+00 8.878947441266724638e+00 8.852342997365532540e+00 3.468415151277289965e+01 2.000000000000000000e+00
8.878947441266724638e+00 8.932156329069108835e+00 8.905551885167916737e+00 3.546926013456882743e+01 2.000000000000000000e+00
8.932156329069108835e+00 8.985365216871493033e+00 8.958760772970300934e+00 3.628367939878827997e+01 2.000000000000000000e+00
8.985365216871493033e+00 9.038574104673880782e+00 9.011969660772686908e+00 3.715297334083538772e+01 2.000000000000000000e+00
9.038574104673880782e+00 9.091782992476264980e+00 9.065178548575072881e+00 3.811160004451860317e+01 2.000000000000000000e+00
9.091782992476264980e+00 9.144991880278649177e+00 9.118387436377457078e+00 3.908028547124582985e+01 2.000000000000000000e+00
9.144991880278649177e+00 9.198200768081033374e+00 9.171596324179841275e+00 4.004000891600131240e+01 2.000000000000000000e+00
9.198200768081033374e+00 9.251409655883421124e+00 9.224805211982227249e+00 4.103322219219720779e+01 2.000000000000000000e+00
9.251409655883421124e+00 9.304618543685805321e+00 9.278014099784613222e+00 4.204357529741596267e+01 2.000000000000000000e+00
9.304618543685805321e+00 9.357827431488189518e+00 9.331222987586997419e+00 4.308922204448008131e+01 2.000000000000000000e+00
9.357827431488189518e+00 9.411036319290573715e+00 9.384431875389381617e+00 3.627561076416505159e+01 3.000000000000000000e+00
9.411036319290573715e+00 9.464245207092961465e+00 9.437640763191767590e+00 4.577029449981284870e+01 2.000000000000000000e+00
9.464245207092961465e+00 9.517454094895345662e+00 9.490849650994153563e+00 4.681854308683489307e+01 2.000000000000000000e+00
9.517454094895345662e+00 9.570662982697729859e+00 9.544058538796537761e+00 4.777198180388858617e+01 2.000000000000000000e+00
9.570662982697729859e+00 9.623871870500114056e+00 9.597267426598921958e+00 4.867333885415102657e+01 2.000000000000000000e+00
9.623871870500114056e+00 9.677080758302501806e+00 9.650476314401307931e+00 4.070015281237902371e+01 3.000000000000000000e+00
9.677080758302501806e+00 9.730289646104886003e+00 9.703685202203693905e+00 5.107229817456638443e+01 2.000000000000000000e+00
9.730289646104886003e+00 9.783498533907270200e+00 9.756894090006078102e+00 5.207227158836677461e+01 2.000000000000000000e+00
9.783498533907270200e+00 9.836707421709654398e+00 9.810102977808462299e+00 5.310463505339860291e+01 2.000000000000000000e+00
9.836707421709654398e+00 9.889916309512042147e+00 9.863311865610848272e+00 4.448804212542695069e+01 3.000000000000000000e+00
9.889916309512042147e+00 9.943125197314426345e+00 9.916520753413234246e+00 5.597077611814603415e+01 2.000000000000000000e+00
9.943125197314426345e+00 9.996334085116810542e+00 9.969729641215618443e+00 5.716073352449707556e+01 2.000000000000000000e+00
9.996334085116810542e+00 1.004954297291919474e+01 1.002293852901800264e+01 4.809293547911483557e+01 3.000000000000000000e+00
1.004954297291919474e+01 1.010275186072158249e+01 1.007614741682038861e+01 6.100739457192362636e+01 2.000000000000000000e+00
1.010275186072158249e+01 1.015596074852396669e+01 1.012935630462277459e+01 5.146773684077672328e+01 3.000000000000000000e+00
1.015596074852396669e+01 1.020916963632635088e+01 1.018256519242515878e+01 6.522436223913356912e+01 2.000000000000000000e+00
1.020916963632635088e+01 1.026237852412873508e+01 1.023577408022754298e+01 5.522130343178316281e+01 3.000000000000000000e+00
1.026237852412873508e+01 1.031558741193112283e+01 1.028898296802992895e+01 7.015983913844509345e+01 2.000000000000000000e+00
1.031558741193112283e+01 1.036879629973350703e+01 1.034219185583231493e+01 5.955185232373394655e+01 3.000000000000000000e+00
1.036879629973350703e+01 1.042200518753589122e+01 1.039540074363469913e+01 7.583008352426286081e+01 2.000000000000000000e+00
1.042200518753589122e+01 1.047521407533827542e+01 1.044860963143708332e+01 6.418174826258477594e+01 3.000000000000000000e+00
1.047521407533827542e+01 1.052842296314066317e+01 1.050181851923946930e+01 8.163048796215016978e+01 2.000000000000000000e+00
1.052842296314066317e+01 1.058163185094304737e+01 1.055502740704185527e+01 6.958553620387480976e+01 3.000000000000000000e+00
1.058163185094304737e+01 1.063484073874543157e+01 1.060823629484423947e+01 7.358313567995726601e+01 3.000000000000000000e+00
1.063484073874543157e+01 1.068804962654781576e+01 1.066144518264662366e+01 9.422631191136362361e+01 2.000000000000000000e+00
1.068804962654781576e+01 1.074125851435020351e+01 1.071465407044900964e+01 8.034087250152104787e+01 3.000000000000000000e+00
1.074125851435020351e+01 1.079446740215258771e+01 1.076786295825139561e+01 8.455756074012275292e+01 3.000000000000000000e+00
1.079446740215258771e+01 1.084767628995497191e+01 1.082107184605377981e+01 1.081878349578398684e+02 2.000000000000000000e+00
1.084767628995497191e+01 1.090088517775735610e+01 1.087428073385616401e+01 9.227582096277303947e+01 3.000000000000000000e+00
1.090088517775735610e+01 1.095409406555974385e+01 1.092748962165854998e+01 9.658479246755904057e+01 3.000000000000000000e+00
1.095409406555974385e+01 1.100730295336212805e+01 1.098069850946093595e+01 1.229606530541561540e+02 2.000000000000000000e+00
1.100730295336212805e+01 1.106051184116451225e+01 1.103390739726332015e+01 1.044858220349324114e+02 3.000000000000000000e+00
1.106051184116451225e+01 1.111372072896689644e+01 1.108711628506570435e+01 1.095328181871731630e+02 3.000000000000000000e+00
1.111372072896689644e+01 1.116692961676928419e+01 1.114032517286809032e+01 1.145168424267522624e+02 3.000000000000000000e+00
1.116692961676928419e+01 1.122013850457166839e+01 1.119353406067047629e+01 1.192860795290058462e+02 3.000000000000000000e+00
1.122013850457166839e+01 1.127334739237405259e+01 1.124674294847286049e+01 1.241190511038621480e+02 3.000000000000000000e+00
1.127334739237405259e+01 1.132655628017643679e+01 1.129995183627524469e+01 1.571681302145460108e+02 2.000000000000000000e+00
1.132655628017643679e+01 1.137976516797882454e+01 1.135316072407763066e+01 1.326642708190035762e+02 3.000000000000000000e+00
1.137976516797882454e+01 1.143297405578120873e+01 1.140636961188001663e+01 1.380401280164397235e+02 3.000000000000000000e+00
1.143297405578120873e+01 1.148618294358359293e+01 1.145957849968240083e+01 1.437365336148679944e+02 3.000000000000000000e+00
1.148618294358359293e+01 1.153939183138597713e+01 1.151278738748478503e+01 1.496785087455265000e+02 3.000000000000000000e+00
1.153939183138597713e+01 1.159260071918836488e+01 1.156599627528717100e+01 1.559948539049837848e+02 3.000000000000000000e+00
1.159260071918836488e+01 1.164580960699074907e+01 1.161920516308955698e+01 1.628346631032865162e+02 3.000000000000000000e+00
1.164580960699074907e+01 1.169901849479313327e+01 1.167241405089194117e+01 1.700810643032785379e+02 3.000000000000000000e+00
1.169901849479313327e+01 1.175222738259551747e+01 1.172562293869432537e+01 1.779410223248164868e+02 3.000000000000000000e+00
1.175222738259551747e+01 1.180543627039790522e+01 1.177883182649671134e+01 1.865170444096665108e+02 3.000000000000000000e+00
1.180543627039790522e+01 1.185864515820028942e+01 1.183204071429909732e+01 1.957139739645267866e+02 3.000000000000000000e+00
1.185864515820028942e+01 1.191185404600267361e+01 1.188524960210148151e+01 2.060415761505106786e+02 3.000000000000000000e+00
1.191185404600267361e+01 1.196506293380505781e+01 1.193845848990386571e+01 2.170581882122216939e+02 3.000000000000000000e+00
1.196506293380505781e+01 1.201827182160744556e+01 1.199166737770625168e+01 1.988473352960674845e+02 4.000000000000000000e+00
1.201827182160744556e+01 1.207148070940982976e+01 1.204487626550863766e+01 2.434593958943908376e+02 3.000000000000000000e+00
1.207148070940982976e+01 1.212468959721221395e+01 1.209808515331102186e+01 2.564588799405991040e+02 3.000000000000000000e+00
1.212468959721221395e+01 1.217789848501459815e+01 1.215129404111340605e+01 2.698641613547093812e+02 3.000000000000000000e+00
1.217789848501459815e+01 1.223110737281698590e+01 1.220450292891579203e+01 2.830593869107543128e+02 3.000000000000000000e+00
1.223110737281698590e+01 1.228431626061937010e+01 1.225771181671817800e+01 2.591706631277081669e+02 4.000000000000000000e+00
1.228431626061937010e+01 1.233752514842175430e+01 1.231092070452056220e+01 3.167835343177199547e+02 3.000000000000000000e+00
1.233752514842175430e+01 1.239073403622413849e+01 1.236412959232294639e+01 3.342560551424767823e+02 3.000000000000000000e+00
1.239073403622413849e+01 1.244394292402652624e+01 1.241733848012533237e+01 3.560654764233820515e+02 3.000000000000000000e+00
1.244394292402652624e+01 1.249715181182891044e+01 1.247054736792771834e+01 3.313860294061217360e+02 4.000000000000000000e+00
1.249715181182891044e+01 1.255036069963129464e+01 1.252375625573010254e+01 4.079975427459799562e+02 3.000000000000000000e+00
1.255036069963129464e+01 1.260356958743367883e+01 1.257696514353248674e+01 4.319905422664249386e+02 3.000000000000000000e+00
1.260356958743367883e+01 1.265677847523606658e+01 1.263017403133487271e+01 4.009136131279481674e+02 4.000000000000000000e+00
1.265677847523606658e+01 1.270998736303845078e+01 1.268338291913725868e+01 4.968030299475566949e+02 3.000000000000000000e+00
1.270998736303845078e+01 1.276319625084083498e+01 1.273659180693964288e+01 4.636556004413490655e+02 4.000000000000000000e+00
1.276319625084083498e+01 1.281640513864321917e+01 1.278980069474202708e+01 5.802100795954517025e+02 3.000000000000000000e+00
1.281640513864321917e+01 1.286961402644560692e+01 1.284300958254441305e+01 5.401517691610930569e+02 4.000000000000000000e+00
1.286961402644560692e+01 1.292282291424799112e+01 1.289621847034679902e+01 6.701876235109037907e+02 3.000000000000000000e+00
1.292282291424799112e+01 1.297603180205037532e+01 1.294942735814918322e+01 6.257532476860291126e+02 4.000000000000000000e+00
1.297603180205037532e+01 1.302924068985276129e+01 1.300263624595156742e+01 6.764578003171944829e+02 4.000000000000000000e+00
1.302924068985276129e+01 1.308244957765514727e+01 1.305584513375395517e+01 8.350509691666665049e+02 3.000000000000000000e+00
1.308244957765514727e+01 1.313565846545753146e+01 1.310905402155633936e+01 7.748553155552154976e+02 4.000000000000000000e+00
1.313565846545753146e+01 1.318886735325991566e+01 1.316226290935872356e+01 8.446142016614682007e+02 4.000000000000000000e+00
1.318886735325991566e+01 1.324207624106230163e+01 1.321547179716110776e+01 1.042459810803991331e+03 3.000000000000000000e+00
1.324207624106230163e+01 1.329528512886468761e+01 1.326868068496349551e+01 9.558040380997549619e+02 4.000000000000000000e+00
1.329528512886468761e+01 1.334849401666707180e+01 1.332188957276587971e+01 1.024437585418621211e+03 4.000000000000000000e+00
1.334849401666707180e+01 1.340170290446945600e+01 1.337509846056826390e+01 1.100071367489850445e+03 4.000000000000000000e+00
1.340170290446945600e+01 1.345491179227184197e+01 1.342830734837064810e+01 1.351175916931745860e+03 3.000000000000000000e+00
1.345491179227184197e+01 1.350812068007422795e+01 1.348151623617303585e+01 1.248084005889868195e+03 4.000000000000000000e+00
1.350812068007422795e+01 1.356132956787661215e+01 1.353472512397542005e+01 1.343735907435361014e+03 4.000000000000000000e+00
1.356132956787661215e+01 1.361453845567899634e+01 1.358793401177780424e+01 1.445490508751456900e+03 4.000000000000000000e+00
1.361453845567899634e+01 1.366774734348138232e+01 1.364114289958018844e+01 1.559503334050150443e+03 4.000000000000000000e+00
1.366774734348138232e+01 1.372095623128376829e+01 1.369435178738257619e+01 1.691808005583371823e+03 4.000000000000000000e+00
1.372095623128376829e+01 1.377416511908615249e+01 1.374756067518496039e+01 1.850083170420555234e+03 4.000000000000000000e+00
1.377416511908615249e+01 1.382737400688853668e+01 1.380076956298734459e+01 2.113277473868034576e+03 4.000000000000000000e+00
1.382737400688853668e+01 1.388058289469092088e+01 1.385397845078972878e+01 3.358441808289787787e+03 3.000000000000000000e+00
